date,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,anomaly
2012-10-04,4,1,10,8,0,4,1,1,0.64,0.5758,0.89,0.0,738,-1
2012-10-04,4,1,10,17,0,4,1,1,0.7,0.6515,0.51,0.2239,901,-1
2012-10-04,4,1,10,18,0,4,1,1,0.66,0.6212,0.57,0.1045,887,-1
2012-10-05,4,1,10,8,0,5,1,1,0.58,0.5455,0.64,0.0,785,-1
2012-10-05,4,1,10,16,0,5,1,1,0.72,0.6515,0.37,0.0,634,-1
2012-10-05,4,1,10,17,0,5,1,1,0.7,0.6364,0.42,0.1642,900,-1
2012-10-06,4,1,10,13,0,6,0,2,0.64,0.6212,0.57,0.5224,710,-1
2012-10-06,4,1,10,14,0,6,0,2,0.6,0.6212,0.56,0.4179,576,-1
2012-10-06,4,1,10,15,0,6,0,1,0.6,0.6212,0.46,0.4179,620,-1
2012-10-06,4,1,10,16,0,6,0,1,0.6,0.6212,0.43,0.5224,659,-1
2012-10-09,4,1,10,8,0,2,1,2,0.42,0.4242,0.8,0.194,713,-1
2012-10-09,4,1,10,17,0,2,1,2,0.52,0.5,0.68,0.1642,806,-1
2012-10-10,4,1,10,8,0,3,1,1,0.5,0.4848,0.77,0.1642,839,-1
2012-10-10,4,1,10,17,0,3,1,1,0.58,0.5455,0.43,0.2239,948,-1
2012-10-10,4,1,10,18,0,3,1,2,0.56,0.5303,0.49,0.1642,844,-1
2012-10-10,4,1,10,19,0,3,1,2,0.56,0.5303,0.46,0.5821,566,-1
2012-10-11,4,1,10,8,0,4,1,1,0.38,0.3939,0.46,0.3881,798,-1
2012-10-11,4,1,10,17,0,4,1,1,0.5,0.4848,0.39,0.2836,827,-1
2012-10-12,4,1,10,8,0,5,1,1,0.42,0.4242,0.71,0.0896,745,-1
2012-10-12,4,1,10,17,0,5,1,1,0.46,0.4545,0.38,0.3881,837,-1
2012-10-13,4,1,10,12,0,6,0,1,0.44,0.4394,0.35,0.0,573,-1
2012-10-14,4,1,10,13,0,0,0,1,0.64,0.6212,0.41,0.4478,619,-1
2012-10-14,4,1,10,14,0,0,0,1,0.66,0.6212,0.39,0.4179,617,-1
2012-10-14,4,1,10,15,0,0,0,1,0.66,0.6212,0.39,0.4179,568,-1
2012-10-15,4,1,10,8,0,1,1,2,0.6,0.6061,0.64,0.3881,737,-1
2012-10-16,4,1,10,8,0,2,1,1,0.44,0.4394,0.62,0.0,835,-1
2012-10-16,4,1,10,17,0,2,1,1,0.52,0.5,0.39,0.194,943,-1
2012-10-16,4,1,10,18,0,2,1,1,0.5,0.4848,0.42,0.1642,838,-1
2012-10-16,4,1,10,19,0,2,1,1,0.48,0.4697,0.48,0.0,531,-1
2012-10-17,4,1,10,8,0,3,1,2,0.4,0.4091,0.76,0.0,817,-1
2012-10-17,4,1,10,17,0,3,1,1,0.54,0.5152,0.56,0.1045,888,-1
2012-10-17,4,1,10,18,0,3,1,1,0.52,0.5,0.59,0.1642,884,-1
2012-10-18,4,1,10,8,0,4,1,1,0.46,0.4545,0.82,0.2537,834,-1
2012-10-18,4,1,10,17,0,4,1,2,0.58,0.5455,0.64,0.3284,890,-1
2012-10-18,4,1,10,18,0,4,1,2,0.56,0.5303,0.64,0.3284,788,-1
2012-10-20,4,1,10,14,0,6,0,1,0.56,0.5303,0.4,0.0,711,-1
2012-10-20,4,1,10,15,0,6,0,1,0.56,0.5303,0.43,0.0,711,-1
2012-10-22,4,1,10,8,0,1,1,1,0.44,0.4394,0.67,0.0,728,-1
2012-10-22,4,1,10,17,0,1,1,1,0.62,0.6212,0.33,0.1045,922,-1
2012-10-22,4,1,10,18,0,1,1,1,0.54,0.5152,0.64,0.1045,786,-1
2012-10-23,4,1,10,8,0,2,1,2,0.46,0.4545,0.72,0.0896,761,-1
2012-10-23,4,1,10,17,0,2,1,1,0.68,0.6364,0.41,0.0,938,-1
2012-10-23,4,1,10,18,0,2,1,1,0.62,0.6212,0.53,0.0896,826,-1
2012-10-24,4,1,10,8,0,3,1,2,0.52,0.5,0.83,0.1045,801,-1
2012-10-24,4,1,10,17,0,3,1,1,0.66,0.6212,0.47,0.0,963,-1
2012-10-24,4,1,10,18,0,3,1,1,0.66,0.6212,0.44,0.0,858,-1
2012-10-25,4,1,10,8,0,4,1,2,0.52,0.5,0.83,0.1642,779,-1
2012-10-25,4,1,10,17,0,4,1,1,0.6,0.5909,0.69,0.1642,886,-1
2012-10-25,4,1,10,18,0,4,1,1,0.56,0.5303,0.83,0.1045,809,-1
2012-10-26,4,1,10,8,0,5,1,2,0.54,0.5152,0.88,0.1343,734,-1
2012-10-26,4,1,10,17,0,5,1,2,0.56,0.5303,0.76,0.194,817,-1
2012-10-27,4,1,10,13,0,6,0,1,0.6,0.6212,0.43,0.2537,760,-1
2012-10-28,4,1,10,8,0,0,0,2,0.5,0.4848,0.59,0.5522,173,-1
2012-10-28,4,1,10,12,0,0,0,2,0.48,0.4697,0.59,0.4925,491,-1
2012-10-28,4,1,10,17,0,0,0,3,0.46,0.4545,0.77,0.5224,225,-1
2012-10-28,4,1,10,18,0,0,0,3,0.42,0.4242,0.94,0.4925,154,-1
2012-10-28,4,1,10,20,0,0,0,3,0.42,0.4242,0.94,0.4627,55,-1
2012-10-31,4,1,10,8,0,3,1,1,0.32,0.3333,0.81,0.1343,621,-1
2012-11-02,4,1,11,8,0,5,1,1,0.32,0.3333,0.57,0.1045,687,-1
2012-11-08,4,1,11,8,0,4,1,1,0.3,0.2879,0.33,0.2836,668,-1
2012-11-08,4,1,11,12,0,4,1,1,0.4,0.4091,0.24,0.4925,235,-1
2012-11-08,4,1,11,13,0,4,1,1,0.44,0.4394,0.18,0.4179,228,-1
2012-11-08,4,1,11,14,0,4,1,1,0.44,0.4394,0.18,0.4179,182,-1
2012-11-08,4,1,11,15,0,4,1,1,0.44,0.4394,0.18,0.4179,233,-1
2012-11-08,4,1,11,16,0,4,1,1,0.42,0.4242,0.16,0.3881,339,-1
2012-11-08,4,1,11,17,0,4,1,1,0.4,0.4091,0.2,0.2985,592,-1
2012-11-08,4,1,11,18,0,4,1,1,0.4,0.4091,0.24,0.4179,507,-1
2012-11-10,4,1,11,12,0,6,0,1,0.48,0.4697,0.48,0.0,606,-1
2012-11-10,4,1,11,13,0,6,0,1,0.52,0.5,0.39,0.0,651,-1
2012-11-10,4,1,11,14,0,6,0,1,0.54,0.5152,0.37,0.0,627,-1
2012-11-10,4,1,11,15,0,6,0,1,0.52,0.5,0.45,0.0,567,-1
2012-11-10,4,1,11,16,0,6,0,1,0.54,0.5152,0.37,0.0,605,-1
2012-11-13,4,1,11,1,0,2,1,3,0.44,0.4394,0.88,0.6418,5,-1
2012-11-14,4,1,11,8,0,3,1,1,0.28,0.2576,0.56,0.2985,691,-1
2012-11-21,4,1,11,8,0,3,1,2,0.28,0.303,0.81,0.0896,551,-1
2012-11-23,4,1,11,22,0,5,1,1,0.44,0.4394,0.33,0.5224,79,-1
2012-11-24,4,1,11,2,0,6,0,1,0.32,0.2727,0.39,0.6119,32,-1
2012-11-24,4,1,11,12,0,6,0,2,0.3,0.2576,0.36,0.6119,199,-1
2012-11-26,4,1,11,7,0,1,1,1,0.24,0.2879,0.65,0.0,365,-1
2012-11-26,4,1,11,8,0,1,1,1,0.24,0.2879,0.65,0.0,638,-1
2012-11-26,4,1,11,17,0,1,1,1,0.42,0.4242,0.32,0.0,553,-1
2012-11-27,4,1,11,17,0,2,1,2,0.3,0.2727,0.75,0.3881,527,-1
2012-11-27,4,1,11,18,0,2,1,1,0.26,0.2273,0.81,0.3582,482,-1
2012-11-28,4,1,11,8,0,3,1,1,0.24,0.2121,0.6,0.2836,692,-1
2012-11-29,4,1,11,7,0,4,1,1,0.2,0.2576,0.64,0.0,362,-1
2012-11-29,4,1,11,8,0,4,1,1,0.2,0.2273,0.69,0.1045,679,-1
2012-11-30,4,1,11,7,0,5,1,1,0.22,0.2727,0.8,0.0,352,-1
2012-11-30,4,1,11,8,0,5,1,2,0.22,0.2576,0.8,0.0896,729,-1
2012-12-01,1,1,12,13,0,6,0,2,0.34,0.3636,0.76,0.0,509,-1
2012-12-03,1,1,12,7,0,1,1,2,0.34,0.3636,0.93,0.0,396,-1
2012-12-03,1,1,12,8,0,1,1,1,0.36,0.3788,0.93,0.0,731,-1
2012-12-03,1,1,12,18,0,1,1,1,0.5,0.4848,0.68,0.0896,692,-1
2012-12-04,1,1,12,8,0,2,1,2,0.44,0.4394,0.88,0.1642,721,-1
2012-12-05,1,1,12,8,0,3,1,2,0.44,0.4394,0.58,0.2836,759,-1
2012-12-05,1,1,12,18,0,3,1,1,0.42,0.4242,0.35,0.4478,609,-1
2012-12-06,1,1,12,8,0,4,1,1,0.22,0.2121,0.51,0.2985,659,-1
2012-12-06,1,1,12,17,0,4,1,1,0.3,0.3182,0.45,0.1045,617,-1
2012-12-07,1,1,12,17,0,5,1,2,0.38,0.3939,0.66,0.0,568,-1
2012-12-08,1,1,12,20,0,6,0,2,0.36,0.3788,1.0,0.0,182,-1
2012-12-08,1,1,12,21,0,6,0,2,0.36,0.3788,1.0,0.0,209,-1
2012-12-10,1,1,12,8,0,1,1,2,0.42,0.4242,1.0,0.2537,584,-1
2012-12-12,1,1,12,8,0,3,1,2,0.26,0.2576,0.65,0.1642,688,-1
2012-12-13,1,1,12,8,0,4,1,1,0.24,0.2273,0.6,0.194,679,-1
2012-12-14,1,1,12,8,0,5,1,1,0.2,0.2273,0.69,0.0896,636,-1
2012-12-17,1,1,12,8,0,1,1,2,0.38,0.3939,0.87,0.1045,592,-1
2012-12-18,1,1,12,8,0,2,1,1,0.38,0.3939,0.94,0.0,662,-1
2012-12-18,1,1,12,17,0,2,1,1,0.4,0.4091,0.47,0.4478,572,-1
2012-12-19,1,1,12,8,0,3,1,1,0.24,0.2576,0.87,0.1045,678,-1
2012-12-20,1,1,12,7,0,4,1,2,0.3,0.3333,0.7,0.0,350,-1
2012-12-20,1,1,12,8,0,4,1,2,0.3,0.3333,0.7,0.0,599,-1
2012-12-21,1,1,12,6,0,5,1,2,0.34,0.2879,0.57,0.5821,80,-1
2012-12-21,1,1,12,9,0,5,1,2,0.32,0.2727,0.45,0.5522,267,-1
2012-12-22,1,1,12,0,0,6,0,1,0.26,0.2121,0.44,0.5821,31,-1
2012-12-22,1,1,12,2,0,6,0,1,0.26,0.2121,0.44,0.5224,23,-1
2012-12-22,1,1,12,8,0,6,0,1,0.26,0.2121,0.44,0.6119,29,-1
2012-12-22,1,1,12,12,0,6,0,1,0.3,0.2576,0.36,0.6567,146,-1
2012-12-22,1,1,12,15,0,6,0,1,0.32,0.2727,0.33,0.5821,153,-1
2012-12-26,1,1,12,11,0,3,1,3,0.2,0.1667,0.86,0.4627,10,-1
2012-12-26,1,1,12,22,0,3,1,3,0.24,0.197,0.93,0.4478,11,-1
2012-12-27,1,1,12,1,0,4,1,3,0.24,0.197,0.93,0.4478,5,-1
2012-12-27,1,1,12,2,0,4,1,2,0.24,0.197,0.87,0.4478,2,-1
2012-12-27,1,1,12,10,0,4,1,1,0.28,0.2273,0.56,0.5224,75,-1
2012-12-29,1,1,12,12,0,6,0,3,0.2,0.2424,1.0,0.0,48,-1
2012-12-29,1,1,12,13,0,6,0,3,0.2,0.2424,1.0,0.0,84,-1
2012-12-29,1,1,12,20,0,6,0,2,0.3,0.2424,0.56,0.5522,66,-1
2012-12-30,1,1,12,10,0,0,0,1,0.26,0.2121,0.41,0.5821,122,-1
2012-12-30,1,1,12,12,0,0,0,1,0.28,0.2273,0.36,0.5821,144,-1
2012-12-30,1,1,12,13,0,0,0,1,0.3,0.2576,0.36,0.6567,169,-1
